Language	Text	Spker	Code_Spker	Sex	Duration	NbSyllables	SpeechRate	ShannonEntropy	ConditionalEntropy	InfoRate_ShannonEntropy	InfoRate_ConditionalEntropy
VIE	P1	F2(DTNH)	VIE_F2(DTNH)	F	15.46	77	4.98	9.72	8.02	48.41 	39.96 
VIE	P2	F2(DTNH)	VIE_F2(DTNH)	F	15.8	81	5.13	9.72	8.02	49.83 	41.13 
VIE	P3	F2(DTNH)	VIE_F2(DTNH)	F	18.31	90	4.92	9.72	8.02	47.78 	39.43 
VIE	P8	F2(DTNH)	VIE_F2(DTNH)	F	15.92	75	4.71	9.72	8.02	45.79 	37.80 
VIE	P9	F2(DTNH)	VIE_F2(DTNH)	F	12.49	61	4.88	9.72	8.02	47.47 	39.18 
VIE	Q0	F2(DTNH)	VIE_F2(DTNH)	F	11.77	56	4.76	9.72	8.02	46.25 	38.17 
VIE	Q1	F2(DTNH)	VIE_F2(DTNH)	F	11.36	55	4.84	9.72	8.02	47.06 	38.84 
VIE	O1	F3(Ly)	VIE_F3(Ly)	F	8.14	49	6.02	9.72	8.02	58.51 	48.29 
VIE	O2	F3(Ly)	VIE_F3(Ly)	F	15.75	93	5.9	9.72	8.02	57.39 	47.37 
VIE	O3	F3(Ly)	VIE_F3(Ly)	F	9.6	55	5.73	9.72	8.02	55.69 	45.96 
VIE	O4	F3(Ly)	VIE_F3(Ly)	F	15.35	89	5.8	9.72	8.02	56.36 	46.52 
VIE	O6	F3(Ly)	VIE_F3(Ly)	F	13.54	80	5.91	9.72	8.02	57.43 	47.40 
VIE	O8	F3(Ly)	VIE_F3(Ly)	F	13.5	81	6.00	9.72	8.02	58.32 	48.14 
VIE	O9	F3(Ly)	VIE_F3(Ly)	F	8.99	52	5.78	9.72	8.02	56.22 	46.41 
VIE	P0	F3(Ly)	VIE_F3(Ly)	F	17.02	102	5.99	9.72	8.02	58.25 	48.08 
VIE	P1	F3(Ly)	VIE_F3(Ly)	F	14.39	77	5.35	9.72	8.02	52.01 	42.93 
VIE	P2	F3(Ly)	VIE_F3(Ly)	F	12.41	81	6.53	9.72	8.02	63.44 	52.36 
VIE	P3	F3(Ly)	VIE_F3(Ly)	F	15.48	90	5.81	9.72	8.02	56.51 	46.64 
VIE	P8	F3(Ly)	VIE_F3(Ly)	F	12.24	75	6.13	9.72	8.02	59.56 	49.16 
VIE	P9	F3(Ly)	VIE_F3(Ly)	F	10.76	61	5.67	9.72	8.02	55.10 	45.48 
VIE	Q0	F3(Ly)	VIE_F3(Ly)	F	8.82	56	6.35	9.72	8.02	61.71 	50.94 
VIE	Q1	F3(Ly)	VIE_F3(Ly)	F	8.76	55	6.28	9.72	8.02	61.03 	50.37 
VIE	O1	F4(Ma)	VIE_F4(Ma)	F	11.9	49	4.12	9.72	8.02	40.02 	33.04 
VIE	O2	F4(Ma)	VIE_F4(Ma)	F	20.42	93	4.55	9.72	8.02	44.27 	36.54 
VIE	O3	F4(Ma)	VIE_F4(Ma)	F	13.62	55	4.04	9.72	8.02	39.25 	32.40 
VIE	O4	F4(Ma)	VIE_F4(Ma)	F	18.55	89	4.8	9.72	8.02	46.64 	38.49 
VIE	O6	F4(Ma)	VIE_F4(Ma)	F	19.36	80	4.13	9.72	8.02	40.17 	33.15 
VIE	O8	F4(Ma)	VIE_F4(Ma)	F	18.14	81	4.47	9.72	8.02	43.40 	35.82 
VIE	O9	F4(Ma)	VIE_F4(Ma)	F	11.09	52	4.69	9.72	8.02	45.58 	37.62 
VIE	P0	F4(Ma)	VIE_F4(Ma)	F	23.47	102	4.35	9.72	8.02	42.24 	34.87 
VIE	P1	F4(Ma)	VIE_F4(Ma)	F	17.41	77	4.42	9.72	8.02	42.99 	35.48 
VIE	P2	F4(Ma)	VIE_F4(Ma)	F	18.58	81	4.36	9.72	8.02	42.37 	34.98 
VIE	P3	F4(Ma)	VIE_F4(Ma)	F	19.78	90	4.55	9.72	8.02	44.23 	36.50 
VIE	P8	F4(Ma)	VIE_F4(Ma)	F	17.44	75	4.3	9.72	8.02	41.80 	34.50 
VIE	P9	F4(Ma)	VIE_F4(Ma)	F	14.12	61	4.32	9.72	8.02	41.99 	34.66 
VIE	Q0	F4(Ma)	VIE_F4(Ma)	F	11.82	56	4.74	9.72	8.02	46.05 	38.01 
VIE	Q1	F4(Ma)	VIE_F4(Ma)	F	12.11	55	4.54	9.72	8.02	44.15 	36.44 
VIE	O1	F5(Vu)	VIE_F5(Vu)	F	9.88	49	4.96	9.72	8.02	48.21 	39.79 
VIE	O2	F5(Vu)	VIE_F5(Vu)	F	19.14	93	4.86	9.72	8.02	47.23 	38.98 
VIE	O3	F5(Vu)	VIE_F5(Vu)	F	11.59	55	4.75	9.72	8.02	46.13 	38.07 
VIE	O4	F5(Vu)	VIE_F5(Vu)	F	18.39	89	4.84	9.72	8.02	47.04 	38.83 
VIE	O6	F5(Vu)	VIE_F5(Vu)	F	16.23	80	4.93	9.72	8.02	47.91 	39.55 
VIE	O8	F5(Vu)	VIE_F5(Vu)	F	15.73	81	5.15	9.72	8.02	50.05 	41.31 
VIE	O9	F5(Vu)	VIE_F5(Vu)	F	10.09	52	5.15	9.72	8.02	50.09 	41.35 
VIE	P0	F5(Vu)	VIE_F5(Vu)	F	21.5	102	4.74	9.72	8.02	46.11 	38.06 
VIE	P1	F5(Vu)	VIE_F5(Vu)	F	15.35	77	5.02	9.72	8.02	48.76 	40.24 
VIE	P2	F5(Vu)	VIE_F5(Vu)	F	16.05	81	5.05	9.72	8.02	49.05 	40.49 
VIE	P3	F5(Vu)	VIE_F5(Vu)	F	17.81	90	5.05	9.72	8.02	49.12 	40.54 
VIE	P8	F5(Vu)	VIE_F5(Vu)	F	14.7	75	5.1	9.72	8.02	49.59 	40.93 
VIE	P9	F5(Vu)	VIE_F5(Vu)	F	12.46	61	4.9	9.72	8.02	47.59 	39.28 
VIE	Q0	F5(Vu)	VIE_F5(Vu)	F	10.86	56	5.16	9.72	8.02	50.12 	41.37 
VIE	Q1	F5(Vu)	VIE_F5(Vu)	F	10.52	55	5.23	9.72	8.02	50.82 	41.94 
VIE	O1	M1(NCP1)	VIE_M1(NCP1)	M	8.2	49	5.98	9.72	8.02	58.08 	47.94 
VIE	O2	M1(NCP1)	VIE_M1(NCP1)	M	15.9	93	5.85	9.72	8.02	56.85 	46.93 
VIE	O3	M1(NCP1)	VIE_M1(NCP1)	M	10.23	55	5.38	9.72	8.02	52.26 	43.13 
VIE	O4	M1(NCP1)	VIE_M1(NCP1)	M	15.75	89	5.65	9.72	8.02	54.93 	45.34 
VIE	O6	M1(NCP1)	VIE_M1(NCP1)	M	14.22	80	5.63	9.72	8.02	54.68 	45.14 
VIE	O8	M1(NCP1)	VIE_M1(NCP1)	M	13.45	81	6.02	9.72	8.02	58.54 	48.32 
VIE	O9	M1(NCP1)	VIE_M1(NCP1)	M	9.44	52	5.51	9.72	8.02	53.54 	44.19 
VIE	P0	M1(NCP1)	VIE_M1(NCP1)	M	18.26	102	5.59	9.72	8.02	54.30 	44.82 
VIE	P1	M1(NCP1)	VIE_M1(NCP1)	M	13.81	77	5.58	9.72	8.02	54.20 	44.73 
VIE	P2	M1(NCP1)	VIE_M1(NCP1)	M	14.33	81	5.65	9.72	8.02	54.94 	45.35 
VIE	P3	M1(NCP1)	VIE_M1(NCP1)	M	16.38	90	5.49	9.72	8.02	53.41 	44.08 
VIE	P8	M1(NCP1)	VIE_M1(NCP1)	M	12.94	75	5.8	9.72	8.02	56.34 	46.50 
VIE	P9	M1(NCP1)	VIE_M1(NCP1)	M	11.01	61	5.54	9.72	8.02	53.85 	44.45 
VIE	Q0	M1(NCP1)	VIE_M1(NCP1)	M	9.69	56	5.78	9.72	8.02	56.17 	46.36 
VIE	Q1	M1(NCP1)	VIE_M1(NCP1)	M	9.59	55	5.74	9.72	8.02	55.75 	46.01 
VIE	O1	M2(NVS1)	VIE_M2(NVS1)	M	9.59	49	5.11	9.72	8.02	49.66 	40.99 
VIE	O2	M2(NVS1)	VIE_M2(NVS1)	M	17.63	93	5.28	9.72	8.02	51.27 	42.32 
VIE	O3	M2(NVS1)	VIE_M2(NVS1)	M	11.07	55	4.97	9.72	8.02	48.29 	39.86 
VIE	O4	M2(NVS1)	VIE_M2(NVS1)	M	16.4	89	5.43	9.72	8.02	52.75 	43.54 
VIE	O6	M2(NVS1)	VIE_M2(NVS1)	M	14.35	80	5.57	9.72	8.02	54.19 	44.73 
VIE	O8	M2(NVS1)	VIE_M2(NVS1)	M	14.53	81	5.57	9.72	8.02	54.19 	44.72 
VIE	O9	M2(NVS1)	VIE_M2(NVS1)	M	9.5	52	5.47	9.72	8.02	53.20 	43.91 
VIE	P0	M2(NVS1)	VIE_M2(NVS1)	M	21.5	102	4.74	9.72	8.02	46.11 	38.06 
VIE	P1	M2(NVS1)	VIE_M2(NVS1)	M	13.99	77	5.5	9.72	8.02	53.50 	44.16 
VIE	P2	M2(NVS1)	VIE_M2(NVS1)	M	14.39	81	5.63	9.72	8.02	54.71 	45.16 
VIE	P3	M2(NVS1)	VIE_M2(NVS1)	M	17.42	90	5.17	9.72	8.02	50.22 	41.45 
VIE	P8	M2(NVS1)	VIE_M2(NVS1)	M	14.05	75	5.34	9.72	8.02	51.89 	42.83 
VIE	P9	M2(NVS1)	VIE_M2(NVS1)	M	11.78	61	5.18	9.72	8.02	50.33 	41.54 
VIE	Q0	M2(NVS1)	VIE_M2(NVS1)	M	9.57	56	5.85	9.72	8.02	56.88 	46.95 
VIE	Q1	M2(NVS1)	VIE_M2(NVS1)	M	9.49	55	5.8	9.72	8.02	56.33 	46.50 
VIE	O1	M3(Van)	VIE_M3(Van)	M	7.13	49	6.87	9.72	8.02	66.80 	55.14 
VIE	O2	M3(Van)	VIE_M3(Van)	M	13.67	93	6.8	9.72	8.02	66.13 	54.58 
VIE	O3	M3(Van)	VIE_M3(Van)	M	8.32	55	6.61	9.72	8.02	64.25 	53.04 
VIE	O6	M3(Van)	VIE_M3(Van)	M	12.6	80	6.35	9.72	8.02	61.71 	50.94 
VIE	O9	M3(Van)	VIE_M3(Van)	M	7.64	52	6.81	9.72	8.02	66.16 	54.61 
VIE	P0	M3(Van)	VIE_M3(Van)	M	15.7	102	6.5	9.72	8.02	63.15 	52.12 
VIE	P1	M3(Van)	VIE_M3(Van)	M	12.43	77	6.19	9.72	8.02	60.21 	49.70 
VIE	P2	M3(Van)	VIE_M3(Van)	M	11.94	81	6.78	9.72	8.02	65.94 	54.43 
VIE	P3	M3(Van)	VIE_M3(Van)	M	13.66	90	6.59	9.72	8.02	64.04 	52.86 
VIE	P8	M3(Van)	VIE_M3(Van)	M	11.25	75	6.67	9.72	8.02	64.80 	53.49 
VIE	P9	M3(Van)	VIE_M3(Van)	M	9.44	61	6.46	9.72	8.02	62.81 	51.84 
VIE	Q1	M3(Van)	VIE_M3(Van)	M	8.05	55	6.83	9.72	8.02	66.41 	54.81 
VIE	O1	M4(Qua)	VIE_M4(Qua)	M	9.13	49	5.37	9.72	8.02	52.17 	43.06 
VIE	O2	M4(Qua)	VIE_M4(Qua)	M	18.69	93	4.98	9.72	8.02	48.37 	39.92 
VIE	O3	M4(Qua)	VIE_M4(Qua)	M	10.94	55	5.03	9.72	8.02	48.87 	40.33 
VIE	O4	M4(Qua)	VIE_M4(Qua)	M	17.04	89	5.22	9.72	8.02	50.77 	41.90 
VIE	O6	M4(Qua)	VIE_M4(Qua)	M	15.23	80	5.25	9.72	8.02	51.06 	42.14 
VIE	O8	M4(Qua)	VIE_M4(Qua)	M	14.85	81	5.45	9.72	8.02	53.02 	43.76 
VIE	O9	M4(Qua)	VIE_M4(Qua)	M	9.86	52	5.27	9.72	8.02	51.26 	42.31 
VIE	P0	M4(Qua)	VIE_M4(Qua)	M	21.59	102	4.72	9.72	8.02	45.92 	37.90 
VIE	P1	M4(Qua)	VIE_M4(Qua)	M	14.52	77	5.3	9.72	8.02	51.55 	42.55 
VIE	P2	M4(Qua)	VIE_M4(Qua)	M	15.04	81	5.39	9.72	8.02	52.35 	43.21 
VIE	P3	M4(Qua)	VIE_M4(Qua)	M	17.02	90	5.29	9.72	8.02	51.40 	42.42 
VIE	P8	M4(Qua)	VIE_M4(Qua)	M	13.64	75	5.5	9.72	8.02	53.45 	44.11 
VIE	P9	M4(Qua)	VIE_M4(Qua)	M	11.58	61	5.27	9.72	8.02	51.20 	42.26 
VIE	Q0	M4(Qua)	VIE_M4(Qua)	M	10.61	56	5.28	9.72	8.02	51.30 	42.34 
VIE	Q1	M4(Qua)	VIE_M4(Qua)	M	10.3	55	5.34	9.72	8.02	51.90 	42.84 
VIE	O1	M5(Ti)	VIE_M5(Ti)	M	11.66	49	4.2	9.72	8.02	40.85 	33.72 
VIE	O2	M5(Ti)	VIE_M5(Ti)	M	17.88	93	5.2	9.72	8.02	50.56 	41.73 
VIE	O3	M5(Ti)	VIE_M5(Ti)	M	13.38	55	4.11	9.72	8.02	39.96 	32.98 
VIE	O4	M5(Ti)	VIE_M5(Ti)	M	20.79	89	4.28	9.72	8.02	41.61 	34.34 
VIE	O6	M5(Ti)	VIE_M5(Ti)	M	16.58	80	4.83	9.72	8.02	46.90 	38.71 
VIE	O8	M5(Ti)	VIE_M5(Ti)	M	16.99	81	4.77	9.72	8.02	46.34 	38.25 
VIE	O9	M5(Ti)	VIE_M5(Ti)	M	12.35	52	4.21	9.72	8.02	40.93 	33.78 
VIE	P0	M5(Ti)	VIE_M5(Ti)	M	22.28	102	4.58	9.72	8.02	44.50 	36.73 
VIE	P1	M5(Ti)	VIE_M5(Ti)	M	16.69	77	4.61	9.72	8.02	44.84 	37.01 
VIE	P2	M5(Ti)	VIE_M5(Ti)	M	15.88	81	5.1	9.72	8.02	49.58 	40.92 
VIE	P3	M5(Ti)	VIE_M5(Ti)	M	19.8	90	4.55	9.72	8.02	44.18 	36.47 
VIE	P8	M5(Ti)	VIE_M5(Ti)	M	15.57	75	4.82	9.72	8.02	46.82 	38.65 
VIE	P9	M5(Ti)	VIE_M5(Ti)	M	13.62	61	4.48	9.72	8.02	43.53 	35.93 
VIE	Q0	M5(Ti)	VIE_M5(Ti)	M	11.77	56	4.76	9.72	8.02	46.25 	38.17 
VIE	Q1	M5(Ti)	VIE_M5(Ti)	M	11.9	55	4.62	9.72	8.02	44.92 	37.08 
YUE	O1	F1(Vi)	YUE_F1(Vi)	F	9.62	59	6.13	7.97	6.53	48.88 	40.08 
YUE	O2	F1(Vi)	YUE_F1(Vi)	F	14.07	80	5.69	7.97	6.53	45.32 	37.15 
YUE	O3	F1(Vi)	YUE_F1(Vi)	F	18.09	96	5.31	7.97	6.53	42.30 	34.68 
YUE	O4	F1(Vi)	YUE_F1(Vi)	F	12.41	69	5.56	7.97	6.53	44.31 	36.33 
YUE	O6	F1(Vi)	YUE_F1(Vi)	F	13.47	80	5.94	7.97	6.53	47.33 	38.81 
YUE	O8	F1(Vi)	YUE_F1(Vi)	F	15.08	92	6.1	7.97	6.53	48.62 	39.87 
YUE	P0	F1(Vi)	YUE_F1(Vi)	F	19.55	102	5.22	7.97	6.53	41.58 	34.09 
YUE	P1	F1(Vi)	YUE_F1(Vi)	F	17.8	88	4.94	7.97	6.53	39.40 	32.31 
YUE	P2	F1(Vi)	YUE_F1(Vi)	F	14.55	78	5.36	7.97	6.53	42.73 	35.03 
YUE	P3	F1(Vi)	YUE_F1(Vi)	F	16.71	83	4.97	7.97	6.53	39.59 	32.46 
YUE	P8	F1(Vi)	YUE_F1(Vi)	F	15.86	77	4.85	7.97	6.53	38.69 	31.73 
YUE	P9	F1(Vi)	YUE_F1(Vi)	F	18.2	90	4.95	7.97	6.53	39.41 	32.31 
YUE	Q0	F1(Vi)	YUE_F1(Vi)	F	17.26	88	5.1	7.97	6.53	40.63 	33.32 
YUE	Q1	F1(Vi)	YUE_F1(Vi)	F	14.73	73	4.96	7.97	6.53	39.50 	32.38 
YUE	O1	F2(Ka)	YUE_F2(Ka)	F	9.96	59	5.92	7.97	6.53	47.21 	38.71 
YUE	O2	F2(Ka)	YUE_F2(Ka)	F	13.58	80	5.89	7.97	6.53	46.95 	38.50 
YUE	O3	F2(Ka)	YUE_F2(Ka)	F	17.13	96	5.6	7.97	6.53	44.67 	36.62 
YUE	O4	F2(Ka)	YUE_F2(Ka)	F	12.43	69	5.55	7.97	6.53	44.24 	36.27 
YUE	O6	F2(Ka)	YUE_F2(Ka)	F	13.41	80	5.97	7.97	6.53	47.55 	38.98 
YUE	O8	F2(Ka)	YUE_F2(Ka)	F	15.14	92	6.08	7.97	6.53	48.43 	39.71 
YUE	O9	F2(Ka)	YUE_F2(Ka)	F	9.7	56	5.77	7.97	6.53	46.01 	37.73 
YUE	P0	F2(Ka)	YUE_F2(Ka)	F	17.41	102	5.86	7.97	6.53	46.69 	38.28 
YUE	P1	F2(Ka)	YUE_F2(Ka)	F	16.26	88	5.41	7.97	6.53	43.13 	35.37 
YUE	P2	F2(Ka)	YUE_F2(Ka)	F	13.99	78	5.58	7.97	6.53	44.44 	36.43 
YUE	P3	F2(Ka)	YUE_F2(Ka)	F	14.34	83	5.79	7.97	6.53	46.13 	37.82 
YUE	P8	F2(Ka)	YUE_F2(Ka)	F	14.22	77	5.41	7.97	6.53	43.16 	35.38 
YUE	P9	F2(Ka)	YUE_F2(Ka)	F	15.86	90	5.67	7.97	6.53	45.23 	37.08 
YUE	Q0	F2(Ka)	YUE_F2(Ka)	F	15.77	88	5.58	7.97	6.53	44.47 	36.46 
YUE	Q1	F2(Ka)	YUE_F2(Ka)	F	12.43	73	5.87	7.97	6.53	46.81 	38.38 
YUE	O1	F3(Ce)	YUE_F3(Ce)	F	10.5	59	5.62	7.97	6.53	44.78 	36.72 
YUE	O2	F3(Ce)	YUE_F3(Ce)	F	13.65	80	5.86	7.97	6.53	46.71 	38.30 
YUE	O3	F3(Ce)	YUE_F3(Ce)	F	17.41	96	5.51	7.97	6.53	43.95 	36.03 
YUE	O4	F3(Ce)	YUE_F3(Ce)	F	12.64	69	5.46	7.97	6.53	43.51 	35.67 
YUE	O6	F3(Ce)	YUE_F3(Ce)	F	14.08	80	5.68	7.97	6.53	45.28 	37.13 
YUE	O8	F3(Ce)	YUE_F3(Ce)	F	14.91	92	6.17	7.97	6.53	49.18 	40.32 
YUE	O9	F3(Ce)	YUE_F3(Ce)	F	10.29	56	5.44	7.97	6.53	43.37 	35.56 
YUE	P0	F3(Ce)	YUE_F3(Ce)	F	18.22	102	5.6	7.97	6.53	44.62 	36.58 
YUE	P1	F3(Ce)	YUE_F3(Ce)	F	14.89	88	5.91	7.97	6.53	47.10 	38.62 
YUE	P2	F3(Ce)	YUE_F3(Ce)	F	13.84	78	5.64	7.97	6.53	44.92 	36.83 
YUE	P3	F3(Ce)	YUE_F3(Ce)	F	15.82	83	5.25	7.97	6.53	41.81 	34.28 
YUE	P8	F3(Ce)	YUE_F3(Ce)	F	14.38	77	5.35	7.97	6.53	42.68 	34.99 
YUE	P9	F3(Ce)	YUE_F3(Ce)	F	16.24	90	5.54	7.97	6.53	44.17 	36.21 
YUE	Q0	F3(Ce)	YUE_F3(Ce)	F	16.32	88	5.39	7.97	6.53	42.98 	35.24 
YUE	Q1	F3(Ce)	YUE_F3(Ce)	F	13.17	73	5.54	7.97	6.53	44.18 	36.22 
YUE	O1	F5(Ye)	YUE_F5(Ye)	F	11.59	59	5.09	7.97	6.53	40.57 	33.27 
YUE	O2	F5(Ye)	YUE_F5(Ye)	F	15.46	80	5.17	7.97	6.53	41.24 	33.81 
YUE	O3	F5(Ye)	YUE_F5(Ye)	F	18.62	96	5.16	7.97	6.53	41.09 	33.69 
YUE	O4	F5(Ye)	YUE_F5(Ye)	F	14.49	69	4.76	7.97	6.53	37.95 	31.12 
YUE	O6	F5(Ye)	YUE_F5(Ye)	F	15.8	80	5.06	7.97	6.53	40.35 	33.09 
YUE	O8	F5(Ye)	YUE_F5(Ye)	F	16.06	92	5.73	7.97	6.53	45.66 	37.43 
YUE	O9	F5(Ye)	YUE_F5(Ye)	F	11.27	56	4.97	7.97	6.53	39.60 	32.47 
YUE	P0	F5(Ye)	YUE_F5(Ye)	F	18.93	102	5.39	7.97	6.53	42.94 	35.21 
YUE	P1	F5(Ye)	YUE_F5(Ye)	F	18.04	88	4.88	7.97	6.53	38.88 	31.88 
YUE	P2	F5(Ye)	YUE_F5(Ye)	F	14.9	78	5.23	7.97	6.53	41.72 	34.21 
YUE	P3	F5(Ye)	YUE_F5(Ye)	F	17.01	83	4.88	7.97	6.53	38.89 	31.89 
YUE	P8	F5(Ye)	YUE_F5(Ye)	F	15.94	77	4.83	7.97	6.53	38.50 	31.57 
YUE	P9	F5(Ye)	YUE_F5(Ye)	F	17.04	90	5.28	7.97	6.53	42.10 	34.51 
YUE	Q0	F5(Ye)	YUE_F5(Ye)	F	17.02	88	5.17	7.97	6.53	41.21 	33.79 
YUE	Q1	F5(Ye)	YUE_F5(Ye)	F	13.45	73	5.43	7.97	6.53	43.26 	35.47 
YUE	O1	F6(Tra)	YUE_F6(Tra)	F	9.76	59	6.05	7.97	6.53	48.18 	39.50 
YUE	O2	F6(Tra)	YUE_F6(Tra)	F	14.27	80	5.61	7.97	6.53	44.68 	36.63 
YUE	O4	F6(Tra)	YUE_F6(Tra)	F	12.72	69	5.42	7.97	6.53	43.23 	35.45 
YUE	O6	F6(Tra)	YUE_F6(Tra)	F	13.16	80	6.08	7.97	6.53	48.45 	39.72 
YUE	O8	F6(Tra)	YUE_F6(Tra)	F	14.55	92	6.32	7.97	6.53	50.39 	41.32 
YUE	O9	F6(Tra)	YUE_F6(Tra)	F	10.53	56	5.32	7.97	6.53	42.39 	34.75 
YUE	P0	F6(Tra)	YUE_F6(Tra)	F	18.6	102	5.48	7.97	6.53	43.71 	35.84 
YUE	P1	F6(Tra)	YUE_F6(Tra)	F	15.94	88	5.52	7.97	6.53	44.00 	36.08 
YUE	P2	F6(Tra)	YUE_F6(Tra)	F	12.68	78	6.15	7.97	6.53	49.03 	40.20 
YUE	P3	F6(Tra)	YUE_F6(Tra)	F	15.26	83	5.44	7.97	6.53	43.35 	35.54 
YUE	P8	F6(Tra)	YUE_F6(Tra)	F	16.26	77	4.74	7.97	6.53	37.74 	30.94 
YUE	P9	F6(Tra)	YUE_F6(Tra)	F	16.4	90	5.49	7.97	6.53	43.74 	35.86 
YUE	Q0	F6(Tra)	YUE_F6(Tra)	F	15.03	88	5.85	7.97	6.53	46.66 	38.26 
YUE	Q1	F6(Tra)	YUE_F6(Tra)	F	12.44	73	5.87	7.97	6.53	46.77 	38.35 
YUE	O1	M2(Ka)	YUE_M2(Ka)	M	9.6	59	6.15	7.97	6.53	48.98 	40.16 
YUE	O2	M2(Ka)	YUE_M2(Ka)	M	13.13	80	6.09	7.97	6.53	48.56 	39.81 
YUE	O3	M2(Ka)	YUE_M2(Ka)	M	16.62	96	5.78	7.97	6.53	46.04 	37.75 
YUE	O4	M2(Ka)	YUE_M2(Ka)	M	12.36	69	5.58	7.97	6.53	44.49 	36.48 
YUE	O6	M2(Ka)	YUE_M2(Ka)	M	14.51	80	5.51	7.97	6.53	43.94 	36.03 
YUE	O8	M2(Ka)	YUE_M2(Ka)	M	14.56	92	6.32	7.97	6.53	50.36 	41.29 
YUE	O9	M2(Ka)	YUE_M2(Ka)	M	9.61	56	5.83	7.97	6.53	46.44 	38.08 
YUE	P0	M2(Ka)	YUE_M2(Ka)	M	17.59	102	5.8	7.97	6.53	46.22 	37.89 
YUE	P1	M2(Ka)	YUE_M2(Ka)	M	15.5	88	5.68	7.97	6.53	45.25 	37.10 
YUE	P2	M2(Ka)	YUE_M2(Ka)	M	13.47	78	5.79	7.97	6.53	46.15 	37.84 
YUE	P3	M2(Ka)	YUE_M2(Ka)	M	14.06	83	5.9	7.97	6.53	47.05 	38.58 
YUE	P8	M2(Ka)	YUE_M2(Ka)	M	14.18	77	5.43	7.97	6.53	43.28 	35.48 
YUE	P9	M2(Ka)	YUE_M2(Ka)	M	15.61	90	5.77	7.97	6.53	45.95 	37.68 
YUE	Q0	M2(Ka)	YUE_M2(Ka)	M	15.37	88	5.73	7.97	6.53	45.63 	37.41 
YUE	Q1	M2(Ka)	YUE_M2(Ka)	M	12.6	73	5.79	7.97	6.53	46.18 	37.86 
YUE	O1	M3(Bra)	YUE_M3(Bra)	M	10.29	59	5.73	7.97	6.53	45.70 	37.47 
YUE	O2	M3(Bra)	YUE_M3(Bra)	M	14.54	80	5.5	7.97	6.53	43.85 	35.95 
YUE	O3	M3(Bra)	YUE_M3(Bra)	M	17.95	96	5.35	7.97	6.53	42.63 	34.95 
YUE	O4	M3(Bra)	YUE_M3(Bra)	M	12.99	69	5.31	7.97	6.53	42.33 	34.71 
YUE	O6	M3(Bra)	YUE_M3(Bra)	M	15.42	80	5.19	7.97	6.53	41.35 	33.90 
YUE	O8	M3(Bra)	YUE_M3(Bra)	M	15.93	92	5.78	7.97	6.53	46.03 	37.74 
YUE	O9	M3(Bra)	YUE_M3(Bra)	M	9.85	56	5.69	7.97	6.53	45.31 	37.15 
YUE	P0	M3(Bra)	YUE_M3(Bra)	M	17.48	102	5.84	7.97	6.53	46.51 	38.13 
YUE	P1	M3(Bra)	YUE_M3(Bra)	M	15.29	88	5.76	7.97	6.53	45.87 	37.61 
YUE	P2	M3(Bra)	YUE_M3(Bra)	M	13.7	78	5.69	7.97	6.53	45.38 	37.20 
YUE	P3	M3(Bra)	YUE_M3(Bra)	M	16.32	83	5.09	7.97	6.53	40.53 	33.23 
YUE	P8	M3(Bra)	YUE_M3(Bra)	M	14.73	77	5.23	7.97	6.53	41.66 	34.16 
YUE	P9	M3(Bra)	YUE_M3(Bra)	M	16.97	90	5.3	7.97	6.53	42.27 	34.66 
YUE	Q0	M3(Bra)	YUE_M3(Bra)	M	17.44	88	5.05	7.97	6.53	40.22 	32.97 
YUE	Q1	M3(Bra)	YUE_M3(Bra)	M	13.65	73	5.35	7.97	6.53	42.62 	34.95 
YUE	O2	M4(Al)	YUE_M4(Al)	M	13.82	80	5.79	7.97	6.53	46.14 	37.83 
YUE	O3	M4(Al)	YUE_M4(Al)	M	15.86	96	6.05	7.97	6.53	48.24 	39.55 
YUE	O4	M4(Al)	YUE_M4(Al)	M	12.14	69	5.68	7.97	6.53	45.30 	37.14 
YUE	O6	M4(Al)	YUE_M4(Al)	M	13.53	80	5.91	7.97	6.53	47.12 	38.64 
YUE	O8	M4(Al)	YUE_M4(Al)	M	14.26	92	6.45	7.97	6.53	51.42 	42.16 
YUE	O9	M4(Al)	YUE_M4(Al)	M	9.5	56	5.89	7.97	6.53	46.98 	38.52 
YUE	P0	M4(Al)	YUE_M4(Al)	M	17.83	102	5.72	7.97	6.53	45.59 	37.38 
YUE	P1	M4(Al)	YUE_M4(Al)	M	14.84	88	5.93	7.97	6.53	47.26 	38.75 
YUE	P2	M4(Al)	YUE_M4(Al)	M	14.12	78	5.52	7.97	6.53	44.03 	36.10 
YUE	P3	M4(Al)	YUE_M4(Al)	M	14.34	83	5.79	7.97	6.53	46.13 	37.82 
YUE	P8	M4(Al)	YUE_M4(Al)	M	13.9	77	5.54	7.97	6.53	44.15 	36.20 
YUE	P9	M4(Al)	YUE_M4(Al)	M	15.64	90	5.75	7.97	6.53	45.86 	37.60 
YUE	Q0	M4(Al)	YUE_M4(Al)	M	15.07	88	5.84	7.97	6.53	46.54 	38.16 
YUE	Q1	M4(Al)	YUE_M4(Al)	M	12.66	73	5.77	7.97	6.53	45.96 	37.68 
YUE	O1	M5(Ed)	YUE_M5(Ed)	M	10.83	59	5.45	7.97	6.53	43.42 	35.60 
YUE	O2	M5(Ed)	YUE_M5(Ed)	M	13.56	80	5.9	7.97	6.53	47.02 	38.55 
