Speaker	Sex	Language	Text	Duration	NS	SR	ShE	ID	ShIR	IR	Age
HUN_F3(Il)	F	HUN	P1	25.68	112	4.36	9.83	5.9	42.87	25.73	51
HUN_F3(Il)	F	HUN	P2	18.32	105	5.73	9.83	5.9	56.34	33.81	51
HUN_F3(Il)	F	HUN	P3	25.32	113	4.46	9.83	5.9	43.87	26.33	51
HUN_F3(Il)	F	HUN	P8	20.91	101	4.83	9.83	5.9	47.48	28.49	51
HUN_F3(Il)	F	HUN	P9	24.71	117	4.73	9.83	5.9	46.54	27.93	51
HUN_F3(Il)	F	HUN	Q0	20.91	103	4.93	9.83	5.9	48.42	29.06	51
HUN_F3(Il)	F	HUN	Q1	19.96	98	4.91	9.83	5.9	48.26	28.96	51
HUN_F4(As)	F	HUN	O1	15.32	89	5.81	9.83	5.9	57.11	34.27	57
HUN_F4(As)	F	HUN	O2	19.2	112	5.83	9.83	5.9	57.34	34.41	57
HUN_F4(As)	F	HUN	O3	17.86	100	5.6	9.83	5.9	55.04	33.03	57
HUN_F4(As)	F	HUN	O4	21.64	124	5.73	9.83	5.9	56.33	33.8	57
HUN_F4(As)	F	HUN	O6	12.79	72	5.63	9.83	5.9	55.34	33.21	57
HUN_F4(As)	F	HUN	O8	17.01	99	5.82	9.83	5.9	57.21	34.33	57
HUN_F4(As)	F	HUN	O9	13.06	82	6.28	9.83	5.9	61.72	37.04	57
HUN_F4(As)	F	HUN	P0	21.53	122	5.67	9.83	5.9	55.7	33.43	57
HUN_F4(As)	F	HUN	P1	19.8	112	5.66	9.83	5.9	55.6	33.37	57
HUN_F4(As)	F	HUN	P2	17.54	105	5.99	9.83	5.9	58.85	35.32	57
HUN_F4(As)	F	HUN	P3	19.78	113	5.71	9.83	5.9	56.16	33.7	57
HUN_F4(As)	F	HUN	P8	17.3	101	5.84	9.83	5.9	57.39	34.44	57
HUN_F4(As)	F	HUN	P9	19.55	117	5.98	9.83	5.9	58.83	35.31	57
HUN_F4(As)	F	HUN	Q0	17.93	103	5.74	9.83	5.9	56.47	33.89	57
HUN_F4(As)	F	HUN	Q1	16.66	98	5.88	9.83	5.9	57.82	34.7	57
HUN_F5(Ju)	F	HUN	O1	12.45	89	7.15	9.83	5.9	70.27	42.17	31
HUN_F5(Ju)	F	HUN	O2	16.26	112	6.89	9.83	5.9	67.71	40.63	31
HUN_F5(Ju)	F	HUN	O3	15.28	100	6.54	9.83	5.9	64.33	38.61	31
HUN_F5(Ju)	F	HUN	O4	18.28	124	6.78	9.83	5.9	66.68	40.02	31
HUN_F5(Ju)	F	HUN	O6	11.14	72	6.46	9.83	5.9	63.53	38.13	31
HUN_F5(Ju)	F	HUN	O8	14.6	99	6.78	9.83	5.9	66.66	40	31
HUN_F5(Ju)	F	HUN	O9	11.12	82	7.37	9.83	5.9	72.49	43.5	31
HUN_F5(Ju)	F	HUN	P0	18.41	122	6.63	9.83	5.9	65.14	39.09	31
HUN_F5(Ju)	F	HUN	P1	16.73	112	6.69	9.83	5.9	65.81	39.49	31
HUN_F5(Ju)	F	HUN	P2	14.57	105	7.21	9.83	5.9	70.84	42.51	31
HUN_F5(Ju)	F	HUN	P3	17.15	113	6.59	9.83	5.9	64.77	38.87	31
HUN_F5(Ju)	F	HUN	P8	15.11	101	6.68	9.83	5.9	65.71	39.43	31
HUN_F5(Ju)	F	HUN	P9	16.78	117	6.97	9.83	5.9	68.54	41.13	31
HUN_F5(Ju)	F	HUN	Q0	15.36	103	6.71	9.83	5.9	65.92	39.56	31
HUN_F5(Ju)	F	HUN	Q1	14.38	98	6.82	9.83	5.9	66.99	40.2	31
